Adresse,Eiendom,Takst,Skattenivå,Bunnfradrag,Grunnlag,Promillesats,Skatt,Fritak
Øvre Solbakken 63,54/138/0/0,3826000,70,320000,2358200,1.8,4244,Ingen
Øvre Solbakken 61,54/139/0/0,4772000,70,320000,3020400,1.8,5436,Ingen
Øvre Solbakken 59,54/140/0/0,3152000,70,320000,1886400,1.8,3395,Ingen
Øvre Solbakken 57,54/141/0/0,3525000,70,320000,2147500,1.8,3865,Ingen
Øvre Solbakken 55,54/142/0/0,5365000,70,320000,3435500,1.8,6183,Ingen
Øvre Solbakken 53,54/143/0/0,4772000,70,320000,3020400,1.8,5436,Ingen
Øvre Solbakken 51,54/144/0/0,3772000,70,320000,2320400,1.8,4176,Ingen
Øvre Solbakken 49,54/145/0/0,5707000,70,320000,3674900,1.8,6614,Ingen
Sveianvegen 6,54/147/0/0,4221000,70,320000,2634700,1.8,4742,Ingen
Liavegen 36,54/148/0/0,5752000,70,320000,3706400,1.8,6671,Ingen
Liavegen 24,54/151/0/0,3960000,70,320000,2452000,1.8,4413,Ingen
Øvre Solbakken 29,54/152/0/0,5132000,70,320000,3272400,1.8,5890,Ingen
Holmenkollvegen 19,54/153/0/0,5819000,70,320000,3753300,1.8,6755,Ingen
Nygårdsvegen 21,54/154/0/0,4144000,70,320000,2580800,1.8,4645,Ingen
Nygårdsvegen 23,54/155/0/0,5273000,70,320000,3371100,1.8,6067,Ingen
Nygårdsvegen 25,54/156/0/0,3826000,70,320000,2358200,1.8,4244,Ingen
Tillegg Til Liahaugen 0,54/157/0/0,0,100,0,0,1.8,0,Ingen
Liavegen 95,54/158/0/0,4821000,70,320000,3054700,1.8,5498,Ingen
Liavegen 28,54/159/0/0,5013000,70,320000,3189100,1.8,5740,Ingen
Holmenkollvegen 5,54/160/0/0,5594000,70,640000,3275800,1.8,5896,Ingen
Holmenkollvegen 7,54/161/0/0,6040000,70,640000,3588000,1.8,6458,Ingen
Øvre Solbakken 54,54/162/0/0,4195000,70,320000,2616500,1.8,4709,Ingen
Nygårdsvegen 11,54/164/0/0,5013000,70,320000,3189100,1.8,5740,Ingen
Nygårdsvegen 17,54/165/0/0,3745000,70,320000,2301500,1.8,4142,Ingen
Liavegen 91,54/166/0/0,4575000,70,320000,2882500,1.8,5188,Ingen
Øvre Solbakken 56,54/167/0/0,0,100,0,0,1.8,0,Ingen
Nygårds Alle 11,54/168/0/0,4965000,70,320000,3155500,1.8,5679,Ingen
Steinaldervegen 11,54/169/0/0,4797000,70,320000,3037900,1.8,5468,Ingen
Jobu I 0,54/171/0/0,0,100,0,0,1.8,0,Ingen
Bergly I 0,54/172/0/0,0,100,0,0,1.8,0,Ingen
Holmenkollvegen 16,54/175/0/0,5155000,70,320000,3288500,1.8,5919,Ingen
Steinrabben I 0,54/176/0/0,0,100,0,0,1.8,0,Ingen
Nygårdsvegen 33,54/177/0/0,5013000,70,320000,3189100,1.8,5740,Ingen
Holmenkollvegen 15,54/178/0/0,5594000,70,320000,3595800,1.8,6472,Ingen
Øvre Solbakken 69,54/179/0/0,4450000,70,320000,2795000,1.8,5031,Ingen
Øvre Solbakken 71,54/180/0/0,5132000,70,320000,3272400,1.8,5890,Ingen
Øvre Solbakken 12,54/181/0/0,3826000,70,320000,2358200,1.8,4244,Ingen
Nygårds Alle 7,54/182/0/0,6040000,70,640000,3588000,1.8,6458,Ingen
Tillegg Til Parsell 16 0,54/183/0/0,0,100,0,0,1.8,0,Ingen
Solglimt 0,54/185/0/0,0,100,0,0,1.8,0,Ingen
Tillegg Til Fredli I 0,54/186/0/0,0,100,0,0,1.8,0,Ingen
Øvre Solbakken 75,54/187/0/0,5594000,70,320000,3595800,1.8,6472,Ingen
Øvre Solbakken 27,54/188/0/0,5013000,70,320000,3189100,1.8,5740,Ingen
Holmenkollvegen 21,54/190/0/0,4170000,70,320000,2599000,1.8,4678,Ingen
Tillegg Til Parsell 24 0,54/191/0/0,21000,100,0,21000,1.8,37,Ingen
Nygårds Alle 5,54/193/0/0,3880000,70,320000,2396000,1.8,4312,Ingen
Liavegen 30,54/194/0/0,5155000,70,320000,3288500,1.8,5919,Ingen
Liavegen 89,54/196/0/0,5155000,70,320000,3288500,1.8,5919,Ingen
Steinaldervegen 8,54/197/0/0,4772000,70,320000,3020400,1.8,5436,Ingen
Holmenkollvegen 2D,54/199/0/0,3880000,70,320000,2396000,1.8,4312,Ingen
Sveianvegen 10,54/200/0/0,5249000,70,320000,3354300,1.8,6037,Ingen
Steinaldervegen 10,54/203/0/0,4821000,70,320000,3054700,1.8,5498,Ingen
Liavegen 71,54/204/0/0,5572000,70,320000,3580400,1.8,6444,Ingen
Nygårdsvegen 4,54/205/0/0,4092000,70,320000,2544400,1.8,4579,Ingen
Holmenkollvegen 2E,54/206/0/0,4989000,70,320000,3172300,1.8,5710,Ingen
Steinaldervegen 7,54/207/0/0,4550000,70,320000,2865000,1.8,5157,Ingen
Holmenkollvegen 10 0,54/208/0/0,109000,100,0,109000,1.8,196,Ingen
Holmenkollvegen 13,54/209/0/0,5108000,70,320000,3255600,1.8,5860,Ingen
Liavegen 26,54/210/0/0,5503000,70,320000,3532100,1.8,6357,Ingen
Øvre Solbakken 23,54/211/0/0,5037000,70,640000,2885900,1.8,5194,Ingen
Øvre Solbakken 25,54/212/0/0,4625000,70,320000,2917500,1.8,5251,Ingen
Holmenkollvegen 8,54/214/0/0,8466000,70,640000,5286200,1.8,9515,Ingen
Øvre Solbakken 31,54/216/0/0,3933000,70,320000,2433100,1.8,4379,Ingen
Nygårdsvegen 10,54/217/0/0,5037000,70,320000,3205900,1.8,5770,Ingen
Liavegen 69,54/219/0/0,4989000,70,320000,3172300,1.8,5710,Ingen
Tillegg Til Knausen 0,54/220/0/0,0,100,0,0,1.8,0,Ingen
Holmenkollvegen 22A,54/221/0/0,3853000,70,320000,2377100,1.8,4278,Ingen
Steinaldervegen 15,54/222/0/0,0,100,0,0,1.8,0,Ingen
Steinaldervegen 16B,54/227/0/0,5752000,70,320000,3706400,1.8,6671,Ingen
Tillegg Til Bomberget 0,54/228/0/0,0,100,0,0,4.0,0,Ingen
Sveianvegen 2A,54/232/0/0,5182000,70,320000,3307400,1.8,5953,Ingen
Sveianvegen 14,54/233/0/0,5975000,70,320000,3862500,1.8,6952,Ingen
Tillegg Til Banelia Vii 0,54/235/0/0,0,100,0,0,1.8,0,Ingen
Øvre Solbakken 73,54/237/0/0,4950000,70,320000,3145000,1.8,5661,Ingen
Steinaldervegen 18B,54/243/0/0,56000,100,0,56000,1.8,100,Ingen
Malvikvegen 1507,54/245/0/0,4233000,70,320000,2643100,1.8,4757,Ingen
Steinaldervegen 14B,54/246/0/0,3880000,70,320000,2396000,1.8,4312,Ingen
Liavegen 32,54/247/0/0,6451000,70,320000,4195700,1.8,7552,Ingen
Holmenkollvegen 2A,54/251/0/0,8010000,70,640000,4967000,1.8,8940,Ingen
Liavegen 83E,54/252/0/0,8332000,70,320000,5512400,1.8,9922,Ingen
Liavegen 83F,54/253/0/0,6801000,70,320000,4440700,1.8,7993,Ingen
Liavegen 83C,54/254/0/0,5101000,70,320000,3250700,1.8,5851,Ingen
Liavegen 83D,54/255/0/0,6902000,70,320000,4511400,1.8,8120,Ingen
Liavegen 83B,54/256/0/0,0,100,0,0,1.8,0,Ingen
Liavegen 83A,54/257/0/0,0,100,0,0,1.8,0,Ingen
54/261/0/0 0,54/261/0/0,0,100,0,0,1.8,0,Ingen
54/262/0/0 0,54/262/0/0,0,100,0,0,1.8,0,Ingen
Sveianvegen 4B,54/263/0/0,5296000,70,320000,3387200,1.8,6096,Ingen
54/267/0/0 0,54/267/0/0,284000,100,0,284000,1.8,511,Ingen
Holmenkollvegen 2C,54/268/0/0,10026000,70,320000,6698200,1.8,12056,Ingen
Liavegen 40B,54/271/0/0,7680000,70,320000,5056000,1.8,9100,Ingen
Malvikvegen 1505,54/272/0/0,6065000,70,320000,3925500,1.8,7065,Ingen
Holmenkollvegen 28C,54/280/0/1,3919000,70,320000,2423300,1.8,4361,Ingen
Holmenkollvegen 28B,54/280/0/2,5148000,70,320000,3283600,1.8,5910,Ingen
Liavegen 59,55/1/0/0,3177000,70,960000,1263900,1.8,2275,§ 5 h delvis
7550 Hommelvik 0,55/2/0/0,0,100,0,0,1.8,0,Ingen
Hommelvikhøgda 0,55/3/0/0,1148000,70,640000,163600,1.8,294,§ 5 h delvis
55/4/0/0 - Muruvik Hommelvik 0,55/4/0/0,17024000,100,0,17024000,4.0,68096,Ingen
Flatholmvegen 26,55/5/0/0,8130000,70,320000,5371000,1.8,9667,Ingen
Muruvikvegen 7B,55/6/0/0,4145000,70,640000,2261500,1.8,4070,Ingen
Flatholmvegen 44,55/8/0/0,6806000,70,320000,4444200,1.8,7999,Ingen
Muruvikvegen 14,55/10/0/0,3409000,70,320000,2066300,1.8,3719,Ingen
Flatholmvegen 48,55/12/0/0,1800000,70,320000,940000,1.8,1692,Ingen
Flatholmvegen 49,55/16/0/0,1507000,70,320000,734900,1.8,1322,Ingen
Flatholmvegen 51,55/17/0/0,1693000,70,320000,865100,1.8,1557,Ingen
Flatholmvegen 36A,55/21/0/0,3755000,70,640000,1988500,1.8,3579,Ingen
Muruvikvegen 12,55/23/0/0,2023000,70,320000,1096100,1.8,1972,Ingen
Arntzenbakken 3,55/24/0/0,4088000,70,320000,2541600,1.8,4574,Ingen
Liavegen 63,55/25/0/0,3608000,70,320000,2205600,1.8,3970,Ingen
Muruvikvegen 21,55/26/0/0,6025000,70,320000,3897500,1.8,7015,Ingen
Muruvikvegen 18,55/27/0/0,4610000,70,320000,2907000,1.8,5232,Ingen
Fotasvingen 3,55/28/0/0,5307000,70,320000,3394900,1.8,6110,§ 5 h delvis
Arntzenbakken 8,55/29/0/0,3134000,70,320000,1873800,1.8,3372,Ingen
Muruvikvegen 4,55/31/0/0,3220000,70,320000,1934000,1.8,3481,Ingen
Arntzenbakken 1,55/33/0/0,3155000,70,320000,1888500,1.8,3399,Ingen
Muruvikvegen 5,55/35/0/0,5210000,70,320000,3327000,1.8,5988,Ingen
Sundtbakken 1,55/36/0/0,4195000,70,320000,2616500,1.8,4709,Ingen
Muruvikvegen 9A,55/37/0/1,3009000,70,320000,1786300,1.8,3215,Ingen
Muruvikvegen 9A,55/37/0/2,3089000,70,320000,1842300,1.8,3316,Ingen
Lertrøvegen 2,55/38/0/0,2733000,70,320000,1593100,1.8,2867,Ingen
Flatholmvegen 47,55/39/0/0,3594000,70,320000,2195800,1.8,3952,Ingen
Flatholmen 17,55/40/0/0,1060000,70,320000,422000,1.8,759,Ingen
Muruvikvegen 3,55/43/0/0,4202000,70,320000,2621400,1.8,4718,Ingen
Arntzenbakken 5,55/44/0/0,3472000,70,320000,2110400,1.8,3798,Ingen
Malvikvegen 1565,55/45/0/0,4999000,70,320000,3179300,1.8,5722,Ingen
Hommelviktrøa 0,55/46/0/0,0,100,0,0,1.8,0,Ingen
Heierås 0,55/47/0/0,25000,100,0,25000,1.8,45,Ingen
Furuhaugvegen 22,55/48/0/0,4164000,70,320000,2594800,1.8,4670,Ingen
Muruvikvegen 17,55/49/0/0,3262000,70,320000,1963400,1.8,3534,Ingen
Muruvikvegen 10,55/50/0/0,2981000,70,320000,1766700,1.8,3180,Ingen
Aaslund 0,55/52/0/0,227000,100,0,227000,1.8,408,Ingen
Flatholmvegen 10,55/54/0/0,3177000,70,320000,1903900,1.8,3427,Ingen
Flatholmvegen 12B,55/55/0/0,6550000,70,320000,4265000,1.8,7677,Ingen
Thorshaug 0,55/56/0/0,0,100,0,0,1.8,0,Ingen
Flatholmvegen 42B,55/59/0/0,2570000,70,320000,1479000,1.8,2662,Ingen
Flatholmvegen 53,55/60/0/0,1849000,70,320000,974300,1.8,1753,Ingen
Furuhaugvegen 20,55/62/0/0,4700000,70,320000,2970000,1.8,5346,Ingen
Furuhaugvegen 24,55/63/0/0,4145000,70,320000,2581500,1.8,4646,Ingen
Flatholmen 1,55/66/0/0,1722000,70,320000,885400,1.8,1593,Ingen
Blåveisvegen 1,55/67/0/0,4400000,70,320000,2760000,1.8,4968,Ingen
Blåveisvegen 3,55/68/0/0,3880000,70,320000,2396000,1.8,4312,Ingen
Flatholmvegen 32,55/70/0/0,3874000,70,320000,2391800,1.8,4305,Ingen
Furuhaugvegen 1,55/71/0/0,4700000,70,320000,2970000,1.8,5346,Ingen
Muruvikvegen 1,55/73/0/0,3492000,70,320000,2124400,1.8,3823,Ingen
Flatholmen 7,55/75/0/0,1026000,70,320000,398200,1.8,716,Ingen
Hommelvik 0,55/77/0/0,3420000,70,320000,2074000,1.8,3733,Ingen
Furuhaugvegen 6,55/78/0/0,4672000,70,320000,2950400,1.8,5310,Ingen
Flatholmen 9,55/79/0/0,1646000,70,320000,832200,1.8,1497,Ingen
Muruvikvegen 23,55/82/0/0,3795000,70,320000,2336500,1.8,4205,Ingen
Flatholmvegen 2,55/84/0/0,4445000,70,320000,2791500,1.8,5024,Ingen
Flatholmvegen 52,55/85/0/0,4147000,70,320000,2582900,1.8,4649,Ingen
Malvikvegen 1541,55/86/0/0,2974000,70,320000,1761800,1.8,3171,Ingen
Furuhaugvegen 12,55/87/0/0,5814000,70,320000,3749800,1.8,6749,Ingen
Furuhaugvegen 18,55/88/0/0,2591000,70,320000,1493700,1.8,2688,Ingen
Flatholmen 3,55/91/0/0,1274000,70,320000,571800,1.8,1029,Ingen
Flatholmen 5,55/92/0/0,788000,70,320000,231600,1.8,416,Ingen
Flatholmen 11,55/93/0/0,1978000,70,320000,1064600,1.8,1916,Ingen
Flatholmen 13,55/94/0/0,1399000,70,320000,659300,1.8,1186,Ingen
Flatholmen 15,55/95/0/0,1243000,70,320000,550100,1.8,990,Ingen
Fjordgløtt Ii 0,55/96/0/0,0,100,0,0,1.8,0,Ingen
Flatholmvegen 43,55/97/0/0,4068000,70,320000,2527600,1.8,4549,Ingen
Myrtrøvegen 8A,55/99/0/0,3047000,70,320000,1812900,1.8,3263,Ingen
Flatholmvegen 22,55/100/0/0,6029000,70,640000,3580300,1.8,6444,Ingen
Sundtbakken 2,55/101/0/0,4247000,70,320000,2652900,1.8,4775,Ingen
Myrtrøvegen 29,55/102/0/0,6169000,70,320000,3998300,1.8,7196,Ingen
Furuhaugvegen 9,55/103/0/0,4772000,70,320000,3020400,1.8,5436,Ingen
Muruvik Bensinstasjon 0,55/104/0/0,0,100,0,0,1.8,0,Ingen
Sundtbakken 5,55/105/0/0,3055000,70,320000,1818500,1.8,3273,Ingen
Muruvikvegen 25,55/106/0/0,3326000,70,320000,2008200,1.8,3614,Ingen
Furuhaugvegen 29,55/107/0/0,5961000,70,320000,3852700,1.8,6934,Ingen
Flatholmvegen 24,55/108/0/0,4145000,70,320000,2581500,1.8,4646,Ingen
Lynghaugen 0,55/109/0/0,53000,100,0,53000,1.8,95,Ingen
Muruvikvegen 20,55/110/0/0,0,100,0,0,1.8,0,Ingen
Solbrå I 0,55/111/0/0,0,100,0,0,1.8,0,Ingen
Blåveisvegen 5,55/114/0/0,4092000,70,320000,2544400,1.8,4579,Ingen
Flatholmvegen 24B,55/115/0/0,6819000,70,640000,4133300,1.8,7439,Ingen
Serinabakken 8,55/116/0/0,3594000,70,320000,2195800,1.8,3952,Ingen
Flatholmvegen 42A,55/117/0/0,438000,70,320000,0,1.8,0,Ingen
Holmenvegen 26,55/118/0/0,3326000,70,320000,2008200,1.8,3614,Ingen
55/119/0/0 0,55/119/0/0,0,100,0,0,1.8,0,Ingen
Nygårdsvegen 22,55/120/0/0,1957000,70,320000,1049900,1.8,1889,Ingen
Nygårdsvegen 20,55/121/0/0,674000,70,320000,151800,1.8,273,Ingen
Flatholmvegen 60,55/122/0/0,0,100,0,0,1.8,0,Ingen
Flatholmvegen 46,55/123/0/0,615000,70,320000,110500,1.8,198,Ingen
Flatholmvegen 58,55/124/0/0,3363000,70,320000,2034100,1.8,3661,Ingen
Flatholmvegen 72,55/125/0/0,1887000,70,320000,1000900,1.8,1801,Ingen
Holmenvegen 18A,55/126/0/1,2786000,70,320000,1630200,1.8,2934,Ingen
Holmenvegen 18B,55/126/0/2,3029000,70,320000,1800300,1.8,3240,Ingen
Arntzenbakken 9,55/128/0/0,3368000,70,320000,2037600,1.8,3667,Ingen
Møllmannsli I 0,55/130/0/0,0,100,0,0,1.8,0,Ingen
Furuly I 0,55/131/0/0,0,100,0,0,1.8,0,Ingen
Nygårdsvegen 24,55/132/0/0,901000,70,320000,310700,1.8,559,Ingen
Flatholmvegen 24D,55/133/0/0,5575000,70,320000,3582500,1.8,6448,Ingen
Muruvik Søndre I 0,55/134/0/0,0,100,0,0,1.8,0,Ingen
Flatholmvegen 62,55/136/0/0,293000,70,320000,0,1.8,0,Ingen
Furuhaugvegen 35,55/139/0/0,9416000,70,640000,5951200,1.8,10712,Ingen
Sundtbakken 4,55/141/0/0,4400000,70,320000,2760000,1.8,4968,Ingen
Flatholmvegen 39,55/143/0/0,8487000,70,640000,5300900,1.8,9541,Ingen
Flatholmvegen 25,55/144/0/0,4030000,70,320000,2501000,1.8,4501,Ingen
Flatholmvegen 50,55/145/0/0,1104000,70,320000,452800,1.8,815,Ingen
Flatholmvegen 74,55/146/0/0,1656000,70,320000,839200,1.8,1510,Ingen
Holmenvegen 14,55/147/0/0,3713000,70,320000,2279100,1.8,4102,Ingen
Flatholmvegen 38B,55/148/0/0,630000,70,320000,121000,1.8,217,Ingen
Flatholmvegen 29,55/149/0/0,3492000,70,320000,2124400,1.8,3823,Ingen
Viken I 0,55/150/0/0,0,100,0,0,1.8,0,Ingen
Viken Ii 0,55/151/0/0,0,100,0,0,1.8,0,Ingen
Viken Iii 0,55/152/0/0,0,100,0,0,1.8,0,Ingen
Divisjon Eiendom - Gjelder Bitumenanlegg Muruvik 0,55/154/0/0,6400000,100,0,6400000,4.0,25600,Ingen
Furuhaugvegen 2,55/155/0/0,3635000,70,320000,2224500,1.8,4004,Ingen
Myrtrøvegen 9A,55/156/0/0,3025000,70,320000,1797500,1.8,3235,Ingen
Holmenvegen 22,55/157/0/0,594000,70,320000,95800,1.8,172,Ingen
Flatholmvegen 41,55/158/0/0,3134000,70,320000,1873800,1.8,3372,Ingen
Flatholmvegen 37,55/159/0/0,4371000,70,320000,2739700,1.8,4931,Ingen
Flatholmvegen 41B,55/160/0/0,2461000,70,320000,1402700,1.8,2524,Ingen
Flatholmvegen 45,55/161/0/0,3262000,70,320000,1963400,1.8,3534,Ingen
Liavegen 51,55/162/0/0,3469000,70,320000,2108300,1.8,3794,Ingen
Myrtrøvegen 7,55/164/0/0,3655000,70,320000,2238500,1.8,4029,Ingen
Myrtrøvegen 5,55/165/0/0,3134000,70,320000,1873800,1.8,3372,Ingen
Myrtrøvegen 3,55/166/0/0,3241000,70,320000,1948700,1.8,3507,Ingen
Muruvikvegen 6,55/167/0/0,3815000,70,320000,2350500,1.8,4230,Ingen
Serinabakken 7,55/171/0/0,3262000,70,320000,1963400,1.8,3534,Ingen
Lertrøvegen 4,55/172/0/0,2498000,70,320000,1428600,1.8,2571,Ingen
Flatholmvegen 68,55/173/0/0,1526000,70,320000,748200,1.8,1346,Ingen
Flatholmvegen 64,55/174/0/0,2762000,70,640000,1293400,1.8,2328,Ingen
Flatholmvegen 70,55/175/0/0,700000,70,320000,170000,1.8,306,Ingen
Flatholmvegen 54,55/176/0/0,1766000,70,320000,916200,1.8,1649,Ingen
Flatholmvegen 34,55/178/0/0,3675000,70,320000,2252500,1.8,4054,Ingen
Snippen 0,55/180/0/0,0,100,0,0,1.8,0,Ingen
Furuhaugvegen 8,55/181/0/0,3472000,70,320000,2110400,1.8,3798,Ingen
Flatholmvegen 36C,55/184/0/0,1113000,70,320000,459100,1.8,826,Ingen
Blåveisvegen 6,55/186/0/0,4144000,70,320000,2580800,1.8,4645,Ingen
Viken Vi 0,55/187/0/0,0,100,0,0,1.8,0,Ingen
Muruvikvegen 8,55/188/0/0,3874000,70,320000,2391800,1.8,4305,Ingen
Flatholmvegen 33,55/189/0/0,3775000,70,320000,2322500,1.8,4180,Ingen
Furuhaugvegen 3,55/190/0/0,4555000,70,640000,2548500,1.8,4587,Ingen
Tillegg Til Holmbo 0,55/192/0/0,0,100,0,0,1.8,0,Ingen
Myrtrøvegen 10,55/193/0/0,4221000,70,320000,2634700,1.8,4742,Ingen
Skogholt 0,55/194/0/0,456000,100,0,456000,1.8,820,Ingen
Serinabakken 16,55/195/0/0,0,100,0,0,1.8,0,Ingen
Skogholt Ii 0,55/196/0/0,0,100,0,0,1.8,0,Ingen
Flatholmvegen 35,55/197/0/0,4202000,70,320000,2621400,1.8,4718,Ingen
Liavegen 65,55/198/0/0,4400000,70,320000,2760000,1.8,4968,Ingen
Tillegg Til Bakketun 0,55/199/0/0,72000,100,0,72000,1.8,129,Ingen
Liavegen 55,55/200/0/0,3799000,70,320000,2339300,1.8,4210,Ingen
Malvikvegen 1570,55/201/0/0,4263000,70,320000,2664100,1.8,4795,Ingen
Tillegg Til Hommelvikhøgda 0,55/202/0/0,0,100,0,0,1.8,0,Ingen
Sundtbakken 6,55/203/0/0,5572000,70,320000,3580400,1.8,6444,Ingen
Flatholmvegen 56,55/204/0/0,1142000,70,320000,479400,1.8,862,Ingen
Flatholmvegen 38,55/205/0/0,4334000,70,320000,2713800,1.8,4884,Ingen
Myrtrøvegen 9B,55/206/0/0,4826000,70,640000,2738200,1.8,4928,Ingen
Muruvikvegen 11,55/207/0/0,3305000,70,320000,1993500,1.8,3588,Ingen
Tillegg Til Solglimt 0,55/208/0/0,0,100,0,0,1.8,0,Ingen
Flatholmvegen 25A,55/209/0/0,6985000,70,320000,4569500,1.8,8225,Ingen
Myrtrøvegen 12,55/210/0/0,3003000,70,320000,1782100,1.8,3207,Ingen
Furuhaugvegen 5,55/211/0/0,5518000,70,320000,3542600,1.8,6376,Ingen
Flatholmvegen 31,55/214/0/0,3025000,70,320000,1797500,1.8,3235,Ingen
Muruvikvegen 2,55/215/0/0,4277000,70,320000,2673900,1.8,4813,Ingen
Myrtrøvegen 14,55/218/0/0,4240000,70,640000,2328000,1.8,4190,Ingen
Myrtrøvegen 16,55/219/0/0,3913000,70,320000,2419100,1.8,4354,Ingen
Myrtrøvegen 19,55/220/0/0,3675000,70,320000,2252500,1.8,4054,Ingen
Myrtrøvegen 25,55/221/0/0,2981000,70,320000,1766700,1.8,3180,Ingen
Myrtrøvegen 23,55/222/0/0,5176000,70,320000,3303200,1.8,5945,Ingen
Myrtrøvegen 21,55/223/0/0,4573000,70,640000,2561100,1.8,4609,Ingen
Myrtrøvegen 20,55/224/0/0,4426000,70,320000,2778200,1.8,5000,Ingen
Myrtrøvegen 18,55/225/0/0,4389000,70,320000,2752300,1.8,4954,Ingen
Sveianvegen 3,55/226/0/0,3986000,70,320000,2470200,1.8,4446,Ingen
Flatholmen 2,55/228/0/0,575000,70,320000,82500,1.8,148,Ingen
Furuhaugvegen 11,55/229/0/0,4700000,70,320000,2970000,1.8,5346,Ingen
Furuhaugvegen 13,55/230/0/0,0,100,0,0,1.8,0,Ingen
Parsell P 0,55/231/0/0,0,100,0,0,1.8,0,Ingen
Myrtrøvegen 8B,55/233/0/0,4754000,70,320000,3007800,1.8,5414,Ingen
Sundtbakken 3,55/234/0/0,3853000,70,320000,2377100,1.8,4278,Ingen
Furuhaugvegen 31,55/235/0/0,5540000,70,320000,3558000,1.8,6404,Ingen
Flatholmvegen 23,55/237/0/0,4482000,70,320000,2817400,1.8,5071,Ingen
Liavegen 53,55/238/0/0,4550000,70,320000,2865000,1.8,5157,Ingen
Tillegg Til Bekkestua 0,55/239/0/0,0,100,0,0,1.8,0,Ingen
Furuhaugvegen 7,55/240/0/0,5482000,70,320000,3517400,1.8,6331,Ingen
Flatholmvegen 28,55/241/0/0,3326000,70,320000,2008200,1.8,3614,Ingen
Flatholmvegen 27,55/242/0/0,3675000,70,320000,2252500,1.8,4054,Ingen
Bekkestua Ii 0,55/244/0/0,0,100,0,0,1.8,0,Ingen
Furuhaugvegen 16,55/245/0/0,2700000,70,320000,1570000,1.8,2826,Ingen
Blåveisvegen 3B,55/246/0/0,4893000,70,320000,3105100,1.8,5589,Ingen
Muruvikvegen 7,55/247/0/0,3735000,70,320000,2294500,1.8,4130,Ingen
Muruvikvegen 9B,55/248/0/0,4088000,70,320000,2541600,1.8,4574,Ingen
Flatholmvegen 20,55/249/0/0,5976000,70,320000,3863200,1.8,6953,Ingen
Furuhaugvegen 37,55/250/0/0,3554000,70,320000,2167800,1.8,3902,Ingen
Serinabakken 14,55/251/0/0,4500000,70,320000,2830000,1.8,5094,Ingen
Parkeringsplass Leiret 0,55/253/0/0,0,100,0,0,4.0,0,Ingen
Flatholmvegen 4,55/254/0/0,4088000,70,320000,2541600,1.8,4574,Ingen
Muruvikvegen 16,55/255/0/0,3090000,70,640000,1523000,1.8,2741,Ingen
Øvre Solbakken 67B,55/256/0/0,6040000,70,320000,3908000,1.8,7034,Ingen
Furuhaugvegen 4,55/257/0/0,4240000,70,320000,2648000,1.8,4766,Ingen
Muruvikvegen 7D,55/258/0/0,4049000,70,320000,2514300,1.8,4525,Ingen
Myrtrøvegen 6B,55/259/0/0,3692000,70,320000,2264400,1.8,4075,Ingen
Flatholmvegen 40,55/262/0/0,4482000,70,320000,2817400,1.8,5071,Ingen
Storheia 0,55/263/0/0,0,100,0,0,4.0,0,Ingen
Furuhaugvegen 17,55/264/0/0,6569000,70,640000,3958300,1.8,7124,Ingen
Flatholmvegen 6,55/267/0/0,6443000,70,320000,4190100,1.8,7542,Ingen
Myrtrøvegen 11,55/268/0/0,5098000,70,320000,3248600,1.8,5847,Ingen
Myrtrøvegen 13,55/269/0/0,4780000,70,320000,3026000,1.8,5446,Ingen
Myrtrøvegen 15,55/270/0/0,0,100,0,0,1.8,0,Ingen
Myrtrøvegen 17,55/271/0/0,5143000,70,320000,3280100,1.8,5904,Ingen
Solbakken Terrasse 0,55/272/0/0,0,100,0,0,1.8,0,Ingen
Tillegg Til Furukollen 0,55/273/0/0,0,100,0,0,1.8,0,Ingen
Øvre Solbakken 47,55/274/0/0,4548000,70,320000,2863600,1.8,5154,Ingen
Øvre Solbakken 39,55/275/0/0,5267000,70,320000,3366900,1.8,6060,Ingen
Øvre Solbakken 41,55/276/0/0,5265000,70,320000,3365500,1.8,6057,Ingen
Øvre Solbakken 45,55/277/0/0,6143000,70,320000,3980100,1.8,7164,Ingen
Øvre Solbakken 43,55/278/0/0,5956000,70,320000,3849200,1.8,6928,Ingen
Øvre Solbakken 33,55/279/0/0,6106000,70,320000,3954200,1.8,7117,Ingen
Øvre Solbakken 35,55/280/0/0,7283000,70,320000,4778100,1.8,8600,Ingen
Øvre Solbakken 37,55/281/0/0,6697000,70,320000,4367900,1.8,7862,Ingen
Serinabakken 20,55/282/0/0,4700000,70,640000,2650000,1.8,4770,Ingen
Serinabakken 11,55/283/0/0,3702000,70,320000,2271400,1.8,4088,Ingen
Serinabakken 22,55/284/0/0,5007000,70,320000,3184900,1.8,5732,Ingen
Serinabakken 24,55/285/0/0,7992000,70,640000,4954400,1.8,8917,Ingen
Serinabakken 26,55/286/0/0,5613000,70,320000,3609100,1.8,6496,Ingen
Flatholmvegen 14,55/288/0/0,4684000,70,640000,2638800,1.8,4749,Ingen
Tillegg Til Utsikten 0,55/289/0/0,0,100,0,0,1.8,0,Ingen
Serinabakken 13,55/290/0/0,0,100,0,0,1.8,0,Ingen
"Linjegrunn, Nordlandsbanen 0",55/292/0/0,0,100,0,0,4.0,0,Ingen
Øvre Solbakken 31B,55/293/0/0,5857000,70,640000,3459900,1.8,6227,Ingen
Flatholmvegen 34B,55/296/0/0,4081000,70,320000,2536700,1.8,4566,Ingen
